com.example.kursova.macroobjects.Blackjack@74bb9d83
com.example.kursova.macroobjects.Poker@23d35afb
com.example.kursova.macroobjects.Roulette@6641d24f
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 785.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 790.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 795.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 800.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 805.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 810.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 815.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 820.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 825.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 830.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 835.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 840.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 845.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 850.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 855.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 860.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 865.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 870.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 875.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 880.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 885.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 890.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 895.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 900.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 905.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 910.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 915.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 920.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 925.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 930.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 935.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 935.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 935.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 940.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 945.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 950.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 955.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 960.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 965.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 970.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 975.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 980.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 985.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 990.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 995.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 1000.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 1005.0; Y: 290.0 }
Poor { name: name; money: 25600; Win rating: 1; lose rating: 1; X: 1010.0; Y: 290.0 }
com.example.kursova.macroobjects.Blackjack@10d0bf89
com.example.kursova.macroobjects.Poker@387b7999
com.example.kursova.macroobjects.Roulette@2d42a5e8
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 20.0 }
Poor { name: name.cl; money: 20000; Win rating: 0; lose rating: 0; X: 120.0; Y: 120.0 }
Poor { name: name.cl; money: 20000; Win rating: 0; lose rating: 0; X: 120.0; Y: 120.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 15.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 115.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 10.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 110.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 105.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 100.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 95.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 90.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
